standard_event	dataset_label	standard_action	standard_activity	dataset
wild_animal	lions roaring		lions_or_tigers_roaring	VGGSound
wild_animal	Roaring cats (lions, tigers)			AudioSet_strong
wild_animal	Roaring cats (lions, tigers)			AudioSet
wild_animal	Rodents, rats, mice			AudioSet_strong
wild_animal	Rodents, rats, mice			AudioSet
wild_animal	Snake			AudioSet_strong
wild_animal	Snake			AudioSet
wild_animal	snake hissing		snake_hissing	VGGSound
wild_animal	snake rattling		snake_rattling	VGGSound
wild_animal	Squawk	bird_squawk		AudioSet_strong
wild_animal	Squawk	bird_squawk		AudioSet
wild_animal	Whale vocalization			AudioSet_strong
wild_animal	Whale vocalization			AudioSet
wild_animal	Wild animals			AudioSet_strong
wild_animal	Wild animals			AudioSet
wild_animal	Wild_animals			Fsd50k
wild_animal	Wolf-whistling		wolf_whistling	AudioSet_strong
wild_animal	Lion			AnimalSound
wild_animal	Frog			AnimalSound
wild_animal	Monkey			AnimalSound
wild_animal	chipmunk chirping		chipmunk_chirping	VGGSound
wild_animal	chinchilla barking		chinchilla_barking	VGGSound
wild_animal	chimpanzee pant-hooting			VGGSound
wild_animal	alligators, crocodiles hissing			VGGSound
wild_animal	baltimore oriole calling		bird_chirping	VGGSound
wild_animal	wood thrush calling		bird_chirping	VGGSound
wild_animal	magpie calling			VGGSound
wild_animal	francolin calling			VGGSound
wild_animal	cuckoo bird calling			VGGSound
wild_animal	cuckoo bird calling			VGGSound
wild_animal	canary calling		bird_chirping	VGGSound
wild_animal	black capped chickadee calling		bird_chirping	VGGSound
wild_animal	barn swallow calling		bird_chirping	VGGSound
wild_animal	baltimore oriole calling		bird_chirping	VGGSound
wild_animal	bird chirping, tweeting		bird_chirping	VGGSound
wild_animal	bird squawking	bird_squawk		VGGSound
wild_animal	bird wings flapping	bird_wings_flap		VGGSound
wild_animal	zebra braying			VGGSound
wild_animal	bull bellowing			VGGSound
wild_animal	cheetah chirrup			VGGSound
wild_animal	fox barking		fox_barking	VGGSound
wild_animal	otter growling		otter_growling	VGGSound
wild_animal	owl hooting	owl_hoot		VGGSound
wild_animal	parrot talking		parrot_talking	VGGSound
wild_animal	penguins braying		penguins_braying	VGGSound
wild_animal	sea lion barking		sea_lion_barking	VGGSound
wild_animal	whale calling		whale_calling	VGGSound
wild_animal	coyote howling		coyote_howling	VGGSound
wild_animal	eagle screaming		eagle_screaming	VGGSound
wild_animal	elephant trumpeting		elephant_trumpeting	VGGSound
wild_animal	pheasant crowing		pheasant_crowing	VGGSound
wild_animal	dinosaurs bellowing		dinosaurs_bellowing	VGGSound
wild_animal	elk bugling		elk_bugling	VGGSound
wild_animal	ferret dooking		ferret_dooking	VGGSound
wild_animal	gibbon howling		gibbon_howling	VGGSound
wild_animal	mynah bird singing		bird_chirping	VGGSound
wild_animal	wood thrush calling		bird_chirping	VGGSound
wild_animal	mouse pattering		mouse_pattering	VGGSound
wild_animal	woodpecker pecking tree			VGGSound
				
				
gibbon_howling	gibbon howling		gibbon_howling	VGGSound
				
ferret_dooking	ferret dooking		ferret_dooking	VGGSound
				
elk_bugling	elk bugling		elk_bugling	VGGSound
				
dinosaurs_bellowing	dinosaurs bellowing		dinosaurs_bellowing	VGGSound
				
elephant_trumpeting	elephant trumpeting		elephant_trumpeting	VGGSound
				
coyote_howling	coyote howling		coyote_howling	VGGSound
				
whale_calling	whale calling		whale_calling	VGGSound
				
sea_lion_barking	sea lion barking		sea_lion_barking	VGGSound
				
otter_growling	otter growling		otter_growling	VGGSound
				
fox_barking	fox barking		fox_barking	VGGSound
				
cheetah_chirrup	cheetah chirrup			VGGSound
				
bull	bull bellowing			VGGSound
				
zebra	zebra braying			VGGSound
				
crocodile_or_aligator	alligators, crocodiles hissing			VGGSound
				
monkey	Monkey			AnimalSound
				
chimpanzee	chimpanzee pant-hooting			VGGSound
				
chinchilla_barking	chinchilla barking		chinchilla_barking	VGGSound
				
chipmunk_chirping	chipmunk chirping		chipmunk_chirping	VGGSound
				
lions_or_tigers	Roaring cats (lions, tigers)			AudioSet_strong
lions_or_tigers	Roaring cats (lions, tigers)			AudioSet
lions_or_tigers	Roar		lions_or_tigers_roaring	AudioSet_strong
lions_or_tigers	Roar		lions_or_tigers_roaring	AudioSet
lions_or_tigers	Lion			AnimalSound
lions_or_tigers	lions growling		animal_growling	VGGSound
lions_or_tigers	lions roaring		lions_or_tigers_roaring	VGGSound
				
lions_or_tigers_roaring	Roar		lions_or_tigers_roaring	AudioSet_strong
lions_or_tigers_roaring	Roar		lions_or_tigers_roaring	AudioSet
lions_or_tigers_roaring	lions roaring		lions_or_tigers_roaring	VGGSound
				
rodents_rats_mice	Mouse			AudioSet_strong
rodents_rats_mice	Mouse			AudioSet
rodents_rats_mice	mouse squeaking		mouse_squeaking	VGGSound
rodents_rats_mice	Chipmunk			AudioSet_strong
rodents_rats_mice	Patter			AudioSet_strong
rodents_rats_mice	Patter			AudioSet
rodents_rats_mice	Rodents, rats, mice			AudioSet_strong
rodents_rats_mice	Rodents, rats, mice			AudioSet
rodents_rats_mice	mouse pattering		mouse_pattering	VGGSound
				
mouse	Mouse			AudioSet_strong
mouse	Mouse			AudioSet
mouse	mouse squeaking		mouse_squeaking	VGGSound
mouse	mouse pattering		mouse_pattering	VGGSound
				
mouse_squeaking	mouse squeaking		mouse_squeaking	VGGSound
				
mouse_pattering	mouse pattering		mouse_pattering	VGGSound
				
chipmunk	Chipmunk			AudioSet_strong
				
patter	Patter			AudioSet_strong
patter	Patter			AudioSet
				
snake	Snake			AudioSet_strong
snake	Snake			AudioSet
snake	snake hissing		snake_hissing	VGGSound
snake	snake rattling		snake_rattling	VGGSound
				
snake_hissing	snake hissing		snake_hissing	VGGSound
				
snake_rattling	snake rattling		snake_rattling	VGGSound
				
whale_vocalization	Whale vocalization			AudioSet_strong
whale_vocalization	Whale vocalization			AudioSet
				
canidae_dogs_wolves	Canidae, wild dogs, wolves			AudioSet_strong
canidae_dogs_wolves	Canidae, dogs, wolves			AudioSet
canidae_dogs_wolves	Howl		dog_howling	AudioSet_strong
canidae_dogs_wolves	Howl		dog_howling	AudioSet
canidae_dogs_wolves	Wolf-whistling		wolf_whistling	AudioSet_strong
				
wolf_whistling	Wolf-whistling		wolf_whistling	AudioSet_strong
				
domestic_animal	Bark		dog_barking	Fsd50k
domestic_animal	Bark		dog_barking	AudioSet_strong
domestic_animal	Bark		dog_barking	AudioSet
domestic_animal	barking dog		dog_barking	TAUNIGENSSpatialSoundEvents2020
domestic_animal	Bow-wow		dog_bowing	AudioSet_strong
domestic_animal	Bow-wow		dog_bowing	AudioSet
domestic_animal	cat			MATS
domestic_animal	Cat			AnimalSound
domestic_animal	Cat			Fsd50k
domestic_animal	Cat			AudioSet_strong
domestic_animal	Cat			AudioSet
domestic_animal	cat			ESC50
domestic_animal	cat meowing		cat_meowing	VGGSound
domestic_animal	Caterwaul		caterwaul	AudioSet_strong
domestic_animal	Caterwaul		caterwaul	AudioSet
domestic_animal	cat caterwauling		caterwaul	VGGSound
domestic_animal	dog			Nigens
domestic_animal	dog			ESC50
domestic_animal	Dog			DESEDReal
domestic_animal	Dog			Fsd50k
domestic_animal	Dog			AudioSet_strong
domestic_animal	Dog			AudioSet
domestic_animal	Dog barking		dog_barking	Singapura
domestic_animal	dog_bark		dog_barking	UrbanSound8K
domestic_animal	dog_bark			MAESTROsynthetic
domestic_animal	dog_barking		dog_barking	MATS
domestic_animal	dog-barking-whining			SONYC
domestic_animal	Domestic animals, pets			AudioSet_strong
domestic_animal	Domestic animals, pets			AudioSet
domestic_animal	Domestic_animals_and_pets			Fsd50k
domestic_animal	Howl		dog_howling	AudioSet_strong
domestic_animal	Howl		dog_howling	AudioSet
domestic_animal	Meow		cat_meowing	Fsd50k
domestic_animal	Meow		cat_meowing	AudioSet_strong
domestic_animal	Meow		cat_meowing	AudioSet
domestic_animal	Pant (dog)	dog_pant		AudioSet_strong
domestic_animal	Purr		cat_purring	Fsd50k
domestic_animal	Purr		cat_purring	AudioSet_strong
domestic_animal	Purr		cat_purring	AudioSet
domestic_animal	Whimper (dog)		dog_whimpering	AudioSet_strong
domestic_animal	Whimper (dog)		dog_whimpering	AudioSet
domestic_animal	Yip		dog_yipping	AudioSet_strong
domestic_animal	Yip		dog_yipping	AudioSet
domestic_animal	Dog			AnimalSound
domestic_animal	dog			NoisenseDb
domestic_animal	cat growling		cat_growling	VGGSound
domestic_animal	cat hissing		cat_hissing	VGGSound
domestic_animal	cat meowing		cat_meowing	VGGSound
domestic_animal	cat purring		cat_purring	VGGSound
domestic_animal	dog barking		dog_barking	VGGSound
domestic_animal	dog baying		dog_baying	VGGSound
domestic_animal	dog bow-wow		dog_bowing	VGGSound
domestic_animal	dog growling		dog_growling	VGGSound
domestic_animal	dog howling		dog_howling	VGGSound
domestic_animal	dog whimpering		dog_whimpering	VGGSound
				
				
				
				
				
				
farm_animal	goat bleating	goat_or_sheep_bleat		VGGSound
farm_animal	Bleat	goat_or_sheep_bleat		AudioSet_strong
farm_animal	Bleat	goat_or_sheep_bleat		AudioSet
farm_animal	sheep bleating	goat_or_sheep_bleat		VGGSound
farm_animal	Cattle, bovinae			AudioSet_strong
farm_animal	Cattle, bovinae			AudioSet
farm_animal	cattle mooing		cattle_mooing	VGGSound
farm_animal	cattle, bovinae cowbell			VGGSound
farm_animal	cow lowing		cow_lowing	VGGSound
farm_animal	Chicken_and_rooster			Fsd50k
farm_animal	Chicken, rooster			AudioSet_strong
farm_animal	Chicken, rooster			AudioSet
farm_animal	Clip-clop			AudioSet
farm_animal	Cluck		chicken_or_rooster_clucking	AudioSet_strong
farm_animal	Cluck		chicken_or_rooster_clucking	AudioSet
farm_animal	cow			ESC50
farm_animal	cow			ESC50
farm_animal	Cow			AnimalSound
farm_animal	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet_strong
farm_animal	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet
farm_animal	Donkey, ass			AudioSet
farm_animal	Donkey, ass			AudioSet_strong
farm_animal	donkey, ass braying			VGGSound
farm_animal	Duck			AudioSet
farm_animal	Ducks, geese, waterfowl			AudioSet_strong
farm_animal	Fowl			Fsd50k
farm_animal	Fowl			AudioSet_strong
farm_animal	Fowl			AudioSet
farm_animal	Goat			AudioSet_strong
farm_animal	Goat			AudioSet
farm_animal	Gobble	turkey_gobble		AudioSet_strong
farm_animal	Gobble	turkey_gobble		AudioSet
farm_animal	turkey gobbling	turkey_gobble		VGGSound
farm_animal	Goose			AudioSet_strong
farm_animal	Goose			AudioSet
farm_animal	hen			ESC50
farm_animal	Honk	goose_honking		AudioSet_strong
farm_animal	Honk	goose_honking		AudioSet
farm_animal	goose honking	goose_honking		VGGSound
farm_animal	Horse			AudioSet_strong
farm_animal	Horse			AudioSet
farm_animal	horse clip-clop			VGGSound
farm_animal	horse neighing			VGGSound
farm_animal	Livestock_and_farm_animals_and_working_animals			Fsd50k
farm_animal	Livestock, farm animals, working animals			AudioSet_strong
farm_animal	Livestock, farm animals, working animals			AudioSet
farm_animal	Moo		cattle_mooing	AudioSet_strong
farm_animal	Moo		cattle_mooing	AudioSet
farm_animal	Neigh, whinny			AudioSet
farm_animal	Neigh, whinny			AudioSet_strong
farm_animal	Nicker	horse_nicker		AudioSet
farm_animal	Oink	pig_oink		AudioSet_strong
farm_animal	Oink	pig_oink		AudioSet
farm_animal	pig oinking	pig_oink		VGGSound
farm_animal	pig			ESC50
farm_animal	Pig			AudioSet_strong
farm_animal	Pig			AudioSet
farm_animal	Quack	duck_quack		AudioSet_strong
farm_animal	Quack	duck_quack		AudioSet
farm_animal	duck quacking	duck_quack		VGGSound
farm_animal	rooster			ESC50
farm_animal	sheep			ESC50
farm_animal	Sheep			AudioSet_strong
farm_animal	Sheep			AudioSet
farm_animal	Snort (horse)			AudioSet
farm_animal	Snort (horse)			AudioSet_strong
farm_animal	Turkey			AudioSet_strong
farm_animal	Turkey			AudioSet
farm_animal	Yak	yak		AudioSet_strong
farm_animal	Sheep			AnimalSound
farm_animal	Chicken			AnimalSound
farm_animal	Donkey			AnimalSound
farm_animal	chicken clucking		chicken_clucking	VGGSound
farm_animal	chicken crowing		chicken_crowing	VGGSound
				
				
				
				
donkey	donkey, ass braying			VGGSound
donkey	Donkey, ass			AudioSet
donkey	Donkey, ass			AudioSet_strong
donkey	Donkey			AnimalSound
				
horse	Horse			AudioSet_strong
horse	Horse			AudioSet
horse	Clip-clop			AudioSet
horse	Neigh, whinny			AudioSet
horse	Neigh, whinny			AudioSet_strong
horse	Snort (horse)			AudioSet_strong
horse	Snort (horse)			AudioSet
horse	Nicker	horse_nicker		AudioSet
horse	horse clip-clop			VGGSound
horse	horse neighing			VGGSound
				
horse_nicker	Nicker	horse_nicker		AudioSet
				
horse_clip-clop	Clip-clop			AudioSet
horse_clip-clop	horse clip-clop			VGGSound
				
neigh_whinny	Neigh, whinny			AudioSet
neigh_whinny	Neigh, whinny			AudioSet_strong
neigh_whinny	horse neighing			VGGSound
				
horse_snort	Snort (horse)			AudioSet_strong
horse_snort	Snort (horse)			AudioSet
				
cattle_or_bovinae	Cattle, bovinae			AudioSet_strong
cattle_or_bovinae	Cattle, bovinae			AudioSet
cattle_or_bovinae	cattle mooing		cattle_mooing	VGGSound
cattle_or_bovinae	cattle, bovinae cowbell			VGGSound
cattle_or_bovinae	cow lowing		cow_lowing	VGGSound
cattle_or_bovinae	Moo		cattle_mooing	AudioSet_strong
cattle_or_bovinae	Moo		cattle_mooing	AudioSet
cattle_or_bovinae	Yak	yak		AudioSet_strong
cattle_or_bovinae	cow			ESC50
cattle_or_bovinae	Cow			AnimalSound
				
cattle_mooing	cattle mooing		cattle_mooing	VGGSound
cattle_mooing	Moo		cattle_mooing	AudioSet_strong
cattle_mooing	Moo		cattle_mooing	AudioSet
				
cow	cow			ESC50
cow	Cow			AnimalSound
cow	Moo		cattle_mooing	AudioSet_strong
cow	Moo		cattle_mooing	AudioSet
cow	cow lowing		cow_lowing	VGGSound
				
cow_lowing	cow lowing		cow_lowing	VGGSound
				
yak	Yak	yak		AudioSet_strong
				
fowl_animal	Fowl			Fsd50k
fowl_animal	Fowl			AudioSet_strong
fowl_animal	Fowl			AudioSet
fowl_animal	Chicken_and_rooster			Fsd50k
fowl_animal	Chicken, rooster			AudioSet_strong
fowl_animal	Chicken, rooster			AudioSet
fowl_animal	rooster			ESC50
fowl_animal	Cluck		chicken_or_rooster_clucking	AudioSet_strong
fowl_animal	Cluck		chicken_or_rooster_clucking	AudioSet
fowl_animal	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet_strong
fowl_animal	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet
fowl_animal	Goose			AudioSet_strong
fowl_animal	Goose			AudioSet
fowl_animal	goose honking	goose_honking		VGGSound
fowl_animal	Ducks, geese, waterfowl			AudioSet_strong
fowl_animal	Duck			AudioSet
fowl_animal	Quack	duck_quack		AudioSet_strong
fowl_animal	Quack	duck_quack		AudioSet
fowl_animal	duck quacking	duck_quack		VGGSound
fowl_animal	Turkey			AudioSet_strong
fowl_animal	Turkey			AudioSet
fowl_animal	Gobble	turkey_gobble		AudioSet_strong
fowl_animal	Gobble	turkey_gobble		AudioSet
fowl_animal	turkey gobbling	turkey_gobble		VGGSound
fowl_animal	Honk	goose_honking		AudioSet_strong
fowl_animal	Honk	goose_honking		AudioSet
fowl_animal	Chicken			AnimalSound
fowl_animal	chicken clucking		chicken_clucking	VGGSound
fowl_animal	chicken crowing		chicken_crowing	VGGSound
				
				
				
pig	pig			ESC50
pig	Pig			AudioSet_strong
pig	Pig			AudioSet
pig	Oink	pig_oink		AudioSet_strong
pig	Oink	pig_oink		AudioSet
pig	pig oinking	pig_oink		VGGSound
				
pig_oink	Oink	pig_oink		AudioSet_strong
pig_oink	Oink	pig_oink		AudioSet
pig_oink	pig oinking	pig_oink		VGGSound
				
turkey	Turkey			AudioSet_strong
turkey	Turkey			AudioSet
turkey	Gobble	turkey_gobble		AudioSet_strong
turkey	Gobble	turkey_gobble		AudioSet
turkey	turkey gobbling	turkey_gobble		VGGSound
				
turkey_gobble	Gobble	turkey_gobble		AudioSet_strong
turkey_gobble	Gobble	turkey_gobble		AudioSet
turkey_gobble	turkey gobbling	turkey_gobble		VGGSound
				
duck	Ducks, geese, waterfowl			AudioSet_strong
duck	Duck			AudioSet
duck	Quack	duck_quack		AudioSet_strong
duck	Quack	duck_quack		AudioSet
duck	duck quacking	duck_quack		VGGSound
				
duck_quack	Quack	duck_quack		AudioSet_strong
duck_quack	Quack	duck_quack		AudioSet
duck_quack	duck quacking	duck_quack		VGGSound
				
goose	Goose			AudioSet_strong
goose	Goose			AudioSet
goose	Honk	goose_honking		AudioSet_strong
goose	Honk	goose_honking		AudioSet
goose	goose honking	goose_honking		VGGSound
				
goose_honking	Honk	goose_honking		AudioSet_strong
goose_honking	Honk	goose_honking		AudioSet
goose_honking	goose honking	goose_honking		VGGSound
				
chicken_or_rooster	Chicken_and_rooster			Fsd50k
chicken_or_rooster	Chicken, rooster			AudioSet_strong
chicken_or_rooster	Chicken, rooster			AudioSet
chicken_or_rooster	rooster			ESC50
chicken_or_rooster	Cluck		chicken_or_rooster_clucking	AudioSet_strong
chicken_or_rooster	Cluck		chicken_or_rooster_clucking	AudioSet
chicken_or_rooster	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet_strong
chicken_or_rooster	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet
chicken_or_rooster	Chicken			AnimalSound
chicken_or_rooster	chicken clucking		chicken_clucking	VGGSound
chicken_or_rooster	chicken crowing		chicken_crowing	VGGSound
				
				
				
				
				
chicken_or_rooster_clucking	Cluck		chicken_or_rooster_clucking	AudioSet_strong
chicken_or_rooster_clucking	Cluck		chicken_or_rooster_clucking	AudioSet
				
				
chicken_or_rooster_crowing	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet_strong
chicken_or_rooster_crowing	Crowing, cock-a-doodle-doo		chicken_or_rooster_crowing	AudioSet
				
sheep	sheep			ESC50
sheep	Sheep			AudioSet_strong
sheep	Sheep			AudioSet
sheep	Bleat	goat_or_sheep_bleat		AudioSet_strong
sheep	Bleat	goat_or_sheep_bleat		AudioSet
sheep	Sheep			AnimalSound
sheep	sheep bleating	goat_or_sheep_bleat		VGGSound
				
goat	Goat			AudioSet_strong
goat	Goat			AudioSet
goat	Bleat	goat_or_sheep_bleat		AudioSet_strong
goat	Bleat	goat_or_sheep_bleat		AudioSet
goat	goat bleating	goat_or_sheep_bleat		VGGSound
				
goat_or_sheep_bleat	Bleat	goat_or_sheep_bleat		AudioSet_strong
